 8139,2651340551,1.612278
139415,10114,1584605233405,51.468510299999996,-0.1266352
139344,10330,1584603290499,51.46851029999999,-0.12646679999999997
139429,8025,1584606005239,51.4685101,-0.1267414
139201,10919,1584606660539,51.4685104,-0.1266424
139321,10310,1584102930500,51.4685204,-0.12665760000000002
139435,8014,1584600303500,51.4685101,-0.1267414
139269,10689,1584606906002,51.4685101,-0.1267414
139234,10629,1584625302253,51.4684715,-0.1267742
139421,10930,1584633930490,51.4685101,-0.1267414
139324,10939,1584600663401,51.4685101,-0.1267414
139361,10256,1584605855546,51.4684715,-0.1267414
139324,10119,1584610266258,51.4685101,-0.1267414
139164,10561,1584605266353,51.4685101,-0.1267414
139160,10340,1584632093501,51.4685101,-0.1267414
139469,10089,1584633005334,51.4645339,-0.13208750000000002
139324,10041,1584525926225,51.4685101,-0.1267414
139461,10851,1584605923390,51.4685106,-0.1267414
139526,10020,1584693623255,51.4684865,-0.12666439999999998
139365,10930,1584602906401,51.469425399999995,-0.1245882
139439,10135,1584616832399,51.4685924,-0.1265622
139322,10316,1584608260549,51.468551399999996,-0.1266652
139340,10329,1584603333299,51.4684502,-0.1265589
139135,10420,1584600335424,51.4685404,-0.1267366
139430,10354,1584603863459,51.468542,-0.1266326
139429,10959,1584620052299,51.4685106,-0.1264462
139459,10864,1584610636024,51.4685101,-0.1267414
139536,13120,1584605832298,51.4684715,-0.1267414
139355,10240,1584613056426,51.4685104,-0.1265464
139534,10359,1584105926129,51.4685104,-0.1267414
139265,10669,1584612930001,51.4685101,-0.1267414
139419,10604,1584620965539,51.4685101,-0.1267414
139461,10256,1584608935025,51.4684715,-0.1267414
139434,10144,1584620000350,51.4685101,-0.1267414
139460,10069,1584606823300,51.4685101,-0.1267414
139221,10901,1584605225303,51.4684715,-0.1244021
139411,10521,1584608890530,51.4685104,-0.1264662
139459,10860,1584620260058,51.4685101,-0.1267414
139440,10110,1584600232190,51.4685101,-0.1267414
139210,10106,1584693062499,51.4685102,-0.1264462
139231,10201,1584603322525,51.4685101,-0.1267414
139525,10360,1584115966225,51.4685101,-0.1267414
139319,10509,1584609820133,51.4686041,-0.1266332
139444,10430,1584608233338,51.4685104,-0.1267444
139525,10241,1584605002339,51.4685104,-0.1267424
139421,10119,1584620960559,51.468511,-0.1267414
139334,10344,1584129863255,51.4685001,-0.1264562
139546,13065,1584692623203,51.4685101,-0.1267414
139558,10959,1584635032324,51.4695404,-0.1266642
139219,10535,1584629905553,51.4685916,-0.1265484
139436,10321,1584610866643,51.4685111,-0.1267414
139455,10159,1584618995019,51.4685101,-0.1267414
139220,10720,1584602022323,51.4685101,-0.1267414
139155,10620,1584600252309,51.4685101,-0.1267414
139151,10640,1584605932301,51.4685101,-0.1267414
139410,10129,1584612803499,51.4685101,-0.1267414
139229,10609,1584606056453,51.4685411,-0.12652339999999998
139429,10846,1584613020509,51.4685101,-0.1267414
139344,10450,1584600565223,51.4685101,-0.1267414
139331,10010,1584619952525,51.4685101,-0.1267414
139431,10225,1584110280068,51.4684715,-0.1267414
139430,10520,1584609625395,51.4685101,-0.1267414
139144,10130,1584696250145,51.4685101,-0.1267414
139436,10136,1584133223533,51.4685942,-0.1266642
139419,10130,1584610666018,51.4685292,-0.1264622
139411,10331,1584603660300,51.468520399999996,-0.1266362
139312,10630,1584600525333,51.4694697,-0.13208850000000005
139420,10826,1584605293455,51.4685101,-0.1267414
139441,10311,1584608326039,51.4645237,-0.1320875
139460,10150,1584600623233,51.468511,-0.1264466
139444,10343,1584515686238,51.4685101,-0.1267414
139315,10125,1584600892300,51.4684715,-0.1267414
139361,10265,1584620006563,51.468541100000004,-0.1265446
139441,10610,1584606006630,51.4685101,-0.1267414
139314,10324,1584610896268,51.4685101,-0.1267414
139364,10159,1584693222101,51.46852240000001,-0.12652220000000004
139424,10531,1584605065533,51.4685101,-0.1267414
139254,10629,1584633320305,51.4685101,-0.1267414
139335,10110,1584602862433,51.4685102,-0.1267414
139256,10251,1584602260329,51.469471500000006,-0.1248127
139410,10530,1584119930000,51.4685409,-0.12636310000000004
139362,10170,1584615650525,51.468510299999995,-0.1265372
139444,10434,1584693336063,51.4686741,-0.1265482
139360,10624,1584630805203,51.4685946,-0.1267433
139445,10545,1584623302259,51.468486,-0.1266263
139559,13859,1584696032538,51.46851079999999,-0.1266627
139424,10541,1584630036501,51.4685146,-0.1264622
139335,10531,1584615893665,51.4686051,-0.1266236
139425,10550,1584613953395,51.4685106,-0.1266242
139414,13144,1584692035069,51.4685101,-0.1267414
139429,10546,1584618933425,51.4685101,-0.1264262
139324,10129,1584694295205,51.4685101,-0.1267414
139364,10374,1584131231303,51.4685101,-0.1267434
139434,10211,1584513020002,51.4686101,-0.1264662
139315,10546,1584615603534,51.4685101,-0.1267414
139434,10350,1584606952055,51.4685293,-0.1266266
139341,10134,1584620065301,51.4694565,-0.1263033
139444,10153,1584613925456,51.4685296,-0.12663629999999998
139519,10529,1584600632028,51.468471,-0.1265582
139421,10320,1584605263535,51.4685416,-0.1264462
139444,10254,1584619636656,51.4684677,-0.1266426
139361,10031,1584606330353,51.468676200000004,-0.1262884
139435,10234,1584615825501,51.4685532,-0.1267466
139321,10306,1584612223350,51.4685206,-0.1266562
139312,10625,1584612326429,51.4685101,-0.1267414
139251,10221,1584603032520,51.468610700000006,-0.1265226
139434,10219,1584600235555,51.468512,-0.1264762
139415,10320,1584615963638,51.468541,-0.12654169999999998
139345,10430,1584605952549,51.4685236,-0.1266226
139135,10530,1584613336535,51.4685101,-0.1267414
139234,10224,1584622026390,51.4685101,-0.1267414
139410,10619,1584620625329,51.4685101,-0.1267414
139436,10131,1584692206235,51.4685101,-0.1267414
139525,10350,1584600025513,51.4685001,-0.1264672
139451,10831,1584632092005,51.4685101,-0.1267414
140269,10788,1584100266233,51.4685101,-0.1267414
143023,13810,1584199566038,51.4685101,-0.1267414
143030,12819,1584192202369,51.4685101,-0.1267414
144103,13711,1584915036560,51.4685101,-0.1267414
143913,12891,1584903033393,51.4684715,-0.1247020000000001
142109,19834,1585490666696,51.468710299999995,-0.1265062
145919,13616,1585490333225,51.468500500000005,-0.1263334
145337,19191,1585482000263,51.4685101,-0.1267414
145275,19059,1585495652601,51.4685101,-0.1267414
144898,15769,1585320222969,51.4684715,-0.1247021
145819,19603,1585528093025,51.4684795,-0.13624660000000004
145589,15806,1585472280206,51.468510299999996,-0.12673369999999998
145690,19688,1585522082305,51.4685902,-0.1265412
155219,8536,1584118855907,51.468511600000005,-0.1265233
155410,8556,1584128522639,51.4685114,-0.1265572
145586,18687,1585502206539,51.4685101,-0.1267414
145180,15988,1585548823594,51.4685101,-0.1264262
115518,8853,1583300035453,51.4685104,-0.1266466
154763,8651,1584105205020,51.4685101,-0.1267414
145038,18528,1585522383360,51.46861029999999,-0.12642769999999997
155256,8655,1584125252999,51.468561299999995,-0.1265136
155339,8755,1584122580007,51.4685529,-0.1266453
146531,19850,1585522995259,51.468520400000006,-0.12664269999999998
145881,19785,1585510205235,51.4686145,-0.1266437
145933,19616,1585523085368,51.4685076,-0.1264036
145075,18699,1585521229990,51.4685104,-0.1267415
154755,8654,1584100882396,51.4685101,-0.1267414
145188,18668,1585518950360,51.4685101,-0.1267414
145920,19608,1585538555639,51.4685101,-0.1267414
145810,19670,1585530523336,51.4684715,-0.12642210000000002
145036,17633,1585468992955,51.4685101,-0.1267414
145798,19875,1585537262001,51.4685101,-0.1267414
145935,19635,1585538592203,51.46851029999999,-0.1266589
146536,19731,1585520052003,51.4685101,-0.1267414
145839,19618,1585532966665,51.4685101,-0.1267414
145076,18683,1585473253063,51.468385299999996,-0.1265566
145056,18666,1585479600563,51.468520100000005,-0.12
