,time,latitude,longitude
3389,1583046911922,49.35456003859788,0.47631389051641815
2117,1583047252591,49.936070339227726,2.0941194479971674
1555,1583047540901,49.57909103339474,1.6740500328415604
9579,1583047567947,51.47528894139081,-0.12790881538770413
9465,1583047718870,51.56964701233207,0.057694002883903917
2378,1583047797329,45.76612270628775,0.38301349540323376
9877,1583048371544,55.060550150904646,0.0
8226,1583048457760,49.89361970514765,-0.6555398082807465
6297,1583048651243,50.480152948595496,1.8040692453328404
5957,1583048855646,51.4753000179796,-0.1279216441510847
6493,1583048904615,0.0,0.0
2171,1583049169294,39.97009012513844,4.986178462101457
1191,1583049178154,39.54395871394142,13.21906072855657
6327,1583049863343,47.40490672591264,38.3014878410495
9795,1583049873387,57.84928383380903,0.0
5302,1583049994065,51.5126985445344,-0.11639639513067496
8701,1583050364103,51.47529556095197,-0.1279317395932314
4217,1583050534639,51.48033556777364,1.5584003317407997
1787,1583050806269,43.80448425716956,2.044480642102022
3522,1583051330061,52.371425442733475,-0.6490314890985016
2921,1583051436622,34.22548203407974,78.58583805948247
709,1583051831839,49.42920898823057,0.5847850285720834
5398,1583051884209,53.59154505032005,0.8963045042832848
5690,1583052445862,53.631778736542834,-0.029884021723370152
5203,1583052470235,46.66121546854899,0.18784523036355605
8568,1583052545604,44.98607773050755,0.30121634022279475
8098,1583052600374,68.58363627607909,0.0
5569,1583052622015,51.51995520543326,-0.08086888024783837
6665,1583053097068,51.4445305511729,-0.864921864983617
4097,1583053275476,44.40909667323466,14.658633893018434
2264,1583053741870,47.1394451140705,0.39000849982648417
7526,1583053944382,37.84679674458519,2.858329174135747
2948,1583054051316,49.14806965178872,90.10268041194793
8966,1583054471027,47.3552972088595,0.0
9169,1583055716832,46.00319608577789,-1.8914790471408685
3413,1583056114683,51.52223576739823,-0.09297550624893021
579,1583056287760,46.3974299930802,5.202423558448167
8483,1583056294934,44.112608625860055,0.961488378360555
4113,1583056437485,49.60880769156666,-0.037999237385199336
2312,1583056449681,64.1331340275197,55.09496304348365
2672,1583056768164,47.16959380925675,1.7841722473987303
2211,1583056910306,45.25015044206182,0.3063372305882849
4223,1583057868719,50.83829782911581,0.7838629804667543
1304,1583057891893,52.54617881285744,-1.9334114009683037
6466,1583058190162,50.726060298071914,0.0
7772,1583058288966,48.06277106425984,2.2372650957242177
2584,1583058795343,51.52379832925201,-0.08808788549139203
8724,1583058994174,43.75826309999999,15.7791883
5785,1583059268592,51.60564303775771,-0.04159039406781824
7224,1583059347709,-37.53090171015955,123.55240340819888
7949,1583059360393,52.38876889544352,-1.7853168074981476
2442,1583059861602,44.85055317434685,1.1063104668582968
9305,1583060115664,9.272696824804875,0.0
6290,1583060266492,50.86790004433325,-1.005595132927483
8650,1583060308641,67.19659020138442,78.45341104598289
5595,1583060756652,52.781566432427326,0.0
244,1583060878029,44.74692143237536,3.7727435601183936
3765,1583061055944,51.790695294052945,0.0
9191,1583061839262,17.169227797351382,0.0
5974,1583062523291,49.43664217893593,0.0024272893427452202
7829,1583062549145,50.465160714515584,1.0284066474351823
8468,1583062940149,40.98458949424216,1.5304774039870557
9494,1583063049053,5.617452454616519,82.37566553125187
7497,1583063100160,52.851632447757076,0.0
6657,1583063170490,53.60973457620634,0.0
8679,1583063181922,39.84222911989748,9.090304472784359
4989,1583063255445,46.486423396392716,2.4366654293617955
1053,1583063891099,51.24846812710764,-0.6849174050927571
1511,1583064410070,53.82224261978486,-1.5535794150266238
8940,1583064962384,48.729679404209975,0.0
3515,1583064965206,45.85254520441872,0.18758719815025848
2128,1583065104184,54.073396521383565,0.9545094377145934
2590,1583065583903,44.31782918415119,0.0
6098,1583066014310,43.98617189917058,0.25291753616256996
5862,1583066109143,45.21545305988694,1.6481476478035613
6088,1583066587907,50.44390237553443,0.5994276510892765
2126,1583066908449,41.95178598962442,0.0
9860,1583066928473,40.83238253795426,2.7027523500221244
7854,1583067048609,47.42904642806622,0.24079029886447767
9441,1583067399553,50.18884414016826,0.0
2301,1583067635580,42.67887062805538,1.312900941502729
8009,1583067711214,55.54437305226389,0.0
3671,1583067829387,48.35423498141481,0.17639405307937656
6041,1583068180369,36.71723081959773,0.0
9444,1583069657419,47.22333408108383,0.2669773859839151
5930,1583070638742,25.784298446858323,54.54104127482588
8803,1583071199679,46.000474160170484,0.3718972568187805
6127,1583071556617,50.85785695643552,1.981335658765293
2939,1583071907509,65.00463019719942,0.0
4686,1583072006328,52.42565622521767,0.2766584530173142
7605,1583072358245,51.4408514591075,0.6344876832108319
1117,1583073015034,37.723690696532096,3.957320758047123
4796,1583075504023,54.724006958834195,0.15444473778907888
6044,1583075625215,51.3880923969592,-0.5196242580797454
6994,1583075747981,50.24764317389363,1.3169821049012262
6877,1583075750247,7.8566364391786365,0.0
9624,1583075869869,50.62380357822147,0.0
1965,1583076194853,43.05030920391804,0.0
8486,1583077234016,51.99538946378889,-0.5980053159284449
4554,1583077269049,52.0312318,-0.4144463
5817,1583077279740,52.0312318,-0.41444629999999993
4864,1583077375316,52.0312318,-0.4144463
554,1583077483408,46.35597951186144,4.383492807040987
7141,1583077658979,47.780292533777796,0.116212978753573
8248,1583077718750,55.896475447788916,1.8333046929787122
7084,1583078199589,52.22781051626831,-0.5347456144158164
2428,1583078644691,40.76999697884217,1.4270149163373513
5814,1583078696678,51.88491292896374,-0.613485359863859
3837,1583079031550,45.8534923795502,0.0
1322,1583079033565,51.56312382723679,14.00408820279604
5181,1583079125569,46.733300800873565,1.5475204516550545
5463,1583079259542,74.234904188129,89.77342215223914
6976,1583079421321,40.17789320074988,0.4072155440049683
9617,1583079466714,46.19352747820874,0.0
2215,1583079481308,49.33204178128321,0.8936385494885442
3644,1583079618372,66.56907192657555,0.0
4876,1583079730002,47.4783386951899,3.403254014774991
2821,1583079766833,0.0,61.6321870514864
6857,1583080098922,52.38926138374367,4.408839332198687
332,1583080629772,50.17500249588791,2.136650463169848
3845,1583080721510,53.91787603352465,-0.363241075649021
5444,1583080805059,46.1262236222188,-0.5471485154382973
2327,1583081675751,0.0,0.0
708,1583082071322,43.60271393956667,0.864279659365949
5062,1583082634922,51.082802416232816,-0.9701820036170536
8481,1583083072668,49.638388392822506,0.6963130824478097
2842,1583083147290,52.31625842816466,-1.4720487383566168
279,1583083276293,50.38573512497841,0.0
9369,1583083371814,52.2226373206904,-45.54251414708326
3621,1583083425510,53.33424808399214,0.20549674199854484
1017,1583083703455,47.1531650190406,-0.9542022518742972
1401,1583084266480,44.790400100121104,-30.650176453250545
2605,1583084406420,49.22772256313303,1.0787070628062974
6801,1583084867900,46.89030671109746,-0.3102332602387818
236,1583085082152,49.07117291860377,0.5391227102653172
3201,1583085132045,50.199624565915315,0.0
3585,1583085715246,49.71768861376581,0.0
5023,1583085727491,53.34115420978374,0.6838916425810415
1271,1583085766841,54.65222352625718,-0.6364297544763143
9842,1583086311663,54.809640037816,1.67402281591878
1196,1583086438274,28.264305829412603,0.0
8528,1583086641207,51.5492056431465,-0.16027564821451584
1036,1583087567759,53.28048952286767,1.8351348378628094
181,1583087713386,47.30822113716446,0.0
5645,1583087995357,0.0,25.846075041038798
7476,1583088146906,44.21504011045278,1.000631745012115
1376,1583088350719,37.296056850982865,0.3406534900779614
8736,1583088536234,51.498022978264146,-0.9884369984484512
8209,1583089634583,46.43709736461057,1.2442467799039658
3668,1583089871896,41.00093512517589,0.7152894274490171
4106,1583089882511,49.77084304902129,1.2619163689963386
9404,1583090232334,49.31208551321017,0.0
7991,1583090300611,46.91509127347869,1.5315835790272416
7213,1583090459694,42.50728883392764,0.0
6329,1583090698245,28.434461413683998,153.4346125720285
7769,1583090917046,42.79516755543126,-24.514061298481597
7746,1583090982867,43.29387251496957,1.979172116814653
400,1583091247147,39.2939566920734,138.97454787903155
9731,1583091289825,43.30531668467943,0.0
3294,1583091426219,43.904076411161725,2.008419164402907
4460,1583091524700,45.589572880337165,2.6112430116679537
7998,1583091562689,52.551356706533085,1.5003822846140555
3227,1583091706434,49.64179338561586,0.4211198580944072
8733,1583092112642,44.2557727165337,0.0
5226,1583092263754,50.07689414629863,-39.54424346374137
3331,1583092324873,48.00403547087404,-2.1544815203008048
3734,1583092485861,53.060736973105044,32.55344557807818
8181,1583092496986,50.62759977178274,35.77551743266718
5803,1583092513356,48.13353484939475,4.278406732648564
6731,1583092644144,48.683740585145635,0.9513537616580032
473,1583092858493,48.93572888807125,0.46484181743757436
4230,1583092919730,39.350013714471814,23.0706579682702
2848,1583093136917,42.545104425259915,1.2211442675371709
6860,1583093401771,38.46820321944388,-4.287352698428705
7579,1583093426393,55.17313754709527,0.0
2203,1583093480259,48.030131569481505,0.25117825326090193
2273,1583093533814,52.372507666900454,49.81127146889768
7807,1583093602510,49.33780775978292,3.355526569471774
6116,1583093765795,46.73341909014043,0.0
929,1583093889466,48.720091905081496,0.7246378478315091
478,1583094105026,42.374801500882164,0.7858194566481456
3145,1583094190477,48.206843631375015,0.29212146388363386
7957,1583094419825,42.39386671712408,-95.20518924917548
6336,1583094656204,44.79077564637689,6.891169186934565
5083,1583094706094,48.770693763800296,0.0
9298,1583095549498,54.05057953562401,9.702084125765758
7053,1583095700792,51.03263490288572,4.892866458130497
2981,1583096187764,42.714102434637795,0.0
690,1583096262844,53.579075290106395,0.09499807667529772
1422,1583096678806,53.54571181443649,0.0
8291,1583096728100,0.0,132.65826354446472
886,1583096914000,51.91488807088093,0.0
4754,1583097065537,46.29396149813149,0.6338982942522382
3037,1583097072859,51.53599103003492,2.196327441997647
3808,1583097436285,50.65581541478209,2.3646196500479055
337,1583097481147,45.777988343054176,1.602963010730437
3118,1583097615921,-53.37380872621554,95.63717370601667
776,1583097657019,40.87530817674736,7.967886715395857
2397,1583098245945,40.67841967411147,0.74928528563583
1086,1583098509058,49.85010658160338,1.8321825397645586
6581,1583098523156,46.2419901014155,0.0
2145,1583098701474,49.82942091206298,1.243068201728441
1665,1583099242440,46.870547331359596,0.0
4924,1583099364930,53.737736365736595,0.5628397127521088
1172,1583099824710,40.88826244961745,1.8462251599250514
1670,1583100458252,48.924408620922655,-55.74940336104177
8908,1583100646445,42.04337691460294,0.6301003889845673
1110,1583101055597,51.79851046067274,-0.1749031274567812
8657,1583101216271,50.45061164364441,1.000571008753815
9312,1583101362373,53.652533974446236,10.803866750829057
7057,1583101412426,40.615636517960596,0.9677845156724407
9324,1583101900071,53.59177150409654,0.0
9349,1583102004642,44.38210562043328,0.0
4100,1583102325672,51.7550756728266,-0.6805634954062137
3802,1583102488062,43.34064350855209,-0.5099995823876929
5472,1583102788771,49.77201528802798,0.7885952133431053
8930,1583102913090,49.15205509369785,1.618496695588227
6528,1583102959685,49.57840229287744,-2.155282357488855
6435,1583102963587,47.3326978402708,0.40761273905577894
5776,1583103245047,51.73012913579624,0.05612064930284655
2663,1583103947207,40.02321467546549,2.035357577359831
9553,1583105025741,47.66930019717272,-57.75742195769065
3160,1583105078962,52.73880441891756,1.8819315883664423
1441,1583105232276,41.398248825559214,2.154843762892429
60,1583105575824,52.95767613880811,0.0
3399,1583105962478,51.147407562354466,1.2118310647196495
9204,1583105984422,50.97720691026573,0.37666722706690403
8002,1583106769875,46.804860680982955,1.6879475002118671
408,1583106933179,51.536208947387,-0.12182255536722794
8959,1583107382521,45.36030667927964,1.0870832969761315
7950,1583107436604,49.665005246605276,1.8018769659483758
6496,1583107770365,48.73787647821881,7.5208800064067045
6448,1583107948080,48.82470577463183,0.874277640364681
4963,1583108723882,51.57257543401675,-0.10818683683922854
3265,1583109158720,50.14400892838952,0.9546941030439134
9765,1583109382763,51.50612303607511,-0.12854262258158
5694,1583109462292,52.24076757877525,-0.10676148184856465
5458,1583109486177,41.165502909192455,0.39790666621177523
8014,1583109836508,49.223782516822325,0.0
1442,1583110050236,43.50601593781511,45.345740264934406
2414,1583110370526,50.034975264744745,0.18833915024448278
4565,1583110773655,44.69251727794149,0.7970909345669952
1707,1583111527407,42.75437084246372,8.682798126668047
3033,1583112151651,51.83233872302744,-0.32233647600457543
3409,1583112583174,50.534864631341044,0.0
2400,1583113183256,54.173017715659554,0.9523908182214027
8131,1583113597007,44.770529663584284,0.299236976504462
7810,1583114058175,47.45031514390688,0.0
1675,1583114068354,50.479413185044116,2.366302155245788
7314,1583114376442,53.306797388885336,0.0
5986,1583114403209,51.47530221408215,-0.12793044578654822
3183,1583114739251,47.86829533737239,0.8192501282841429
1534,1583114819581,46.51280141131805,2.555831114716524
4764,1583115866310,49.4334123638916,0.721655662260126
7978,1583117244967,52.26348984247527,-0.5587517227111615
7243,1583117365934,49.313556488093404,0.6954210761128471
1997,1583117594261,41.398352610116554,2.154810700217533
8107,1583118257906,43.93556959824318,1.1405986060842024
5768,1583118431448,39.14790991201593,10.313244769421756
9264,1583118651255,47.989869789053095,3.0990302260690106
1366,1583119601329,42.98492246850808,6.075164522846576
6521,1583120125427,45.04956946542549,1.7380695117961362
8790,1583120790381,40.92506534353117,0.0
8482,1583121567133,51.652459093829684,-0.371729373221691
6471,1583121743915,48.265174964516405,2.0144474517627855
4790,1583121910766,48.62478833320924,0.22326302645991386
4774,1583122307650,50.209805821149146,1.2418191432471088
3754,1583123531120,52.78905668117488,1.80431495105638
5339,1583123682679,52.10897507778857,2.1838610839529826
3211,1583124776982,57.266859270034466,0.0
8555,1583124868063,47.05501793726271,-0.29753184333400445
1516,1583125551844,53.997719593447776,0.8538556962159672
3393,1583125599184,50.32010674741329,0.0
6913,1583125898874,51.01738012079088,3.08364607445396
5602,1583125932759,51.36932453552635,-0.22497710759970682
4282,1583126092061,48.3293363942139,1.0174031525191198
7087,1583126720750,49.74229129038613,1.2646860260094273
9889,1583126874277,47.17709156910887,0.0
8638,1583127187977,48.23771319824353,1.4610354564534238
8139,1583127262184,50.823977344131706,1.3152013509652922
1716,1583127555942,51.47530036802722,-0.12793836064505817
1212,1583127625997,51.18289708465901,0.0
6653,1583127922561,44.54817126051189,0.935729224339733
9439,1583128008461,49.01208572819428,1.524660575182628
6436,1583128525965,50.70496997677975,1.1387127168326485
8466,1583130019021,51.68108293042497,0.0
3135,1583130107290,52.51020137796037,1.559260544810459
6835,1583130135867,40.60646077315325,2.0424247776577467
9415,1583130303896,55.22743888247275,-0.3621810243119784
3162,1583130584529,47.65292118783872,1.522011858457387
685,1583130638911,41.39835305823161,2.1548104393162153
9710,1583130906171,47.81926215921995,0.0
3870,1583131201701,42.93024540057516,4.488639052934703
6153,1583131308473,51.5493808233365,-0.16865818326161539
3860,1583131605604,51.300909570553394,0.8787680194357789
9141,1583131679989,43.51094653421705,1.3896471538347401
619,1583131836219,49.001592892582394,0.0
6649,1583132116022,43.691442335003394,4.673363549783357
2619,1583132685678,46.34967769002577,1.2710537353066083
6937,1583133039257,45.65777205295866,1.4939974247736343
5037,1583133525918,49.833480989718254,0.6977397006504586
9883,1583133621242,50.35604034657095,1.3598627591419148
7620,1583133717921,36.922933833716236,0.0
2885,1583133751834,45.69016197887228,1.7100360884765158
6969,1583133779093,51.27113826039868,0.0
3542,1583134281423,52.251042301817435,2.0040169988208953
8360,1583134697617,51.045517087590085,1.9309838691236854
9925,1583134707552,52.160846246801555,-0.5768506698595913
470,1583134744175,45.88810009577789,2.3961015678106192
2822,1583134842228,44.86295684774097,0.0
4364,1583135171544,52.668092022447944,1.9746165028367457
701,1583135533170,46.14015385785338,1.336413947776629
6858,1583135989300,52.21236928511617,0.0
4474,1583136139487,51.56570466332295,0.9302584299407313
1268,1583136350712,52.16629217621482,0.22180769978385417
2548,1583136849803,51.324822799639165,-0.10975493621490091
388,1583136959926,54.64508965530191,0.6339248438072564
375,1583137288416,45.44837745334496,0.0
286,1583137293202,47.774736819026415,1.7194980918245164
7619,1583137338086,44.76766116709552,0.0
7739,1583137657688,42.44209893741704,0.17584543280265175
6115,1583137686693,52.840704015601524,0.0
8375,1583137849696,49.486872527639164,0.4561953494552774
5017,1583137865145,51.397583190046284,-0.05829673650566375
5539,1583137876564,52.29868753411091,0.0
1031,1583137986626,42.001324822418205,3.1790320728251187
4716,1583138211855,51.61490250244201,-0.23762763819987937
6648,1583138248226,45.36319101575533,0.0
2412,1583138255998,41.62243317267771,1.840333792408158
7958,1583138290357,49.136410596800324,-0.27852109767500255
9566,1583138376997,51.482988118173346,-0.09890341712777984
9275,1583138489078,48.132667010012696,0.0
2311,1583138566128,51.362833015609105,-0.12781089128873568
4687,1583138604423,51.41693139941458,-0.13108690180283716
9591,1583138791774,46.919424483357076,0.0
6136,1583138978725,50.20522074121458,0.08404346343444336
1597,1583139418805,45.24867853861816,0.11514505097328764
6387,1583139604424,52.432553551166855,-0.0876031044415875
2198,1583139840302,51.43892311236414,-0.06362589701022442
1906,1583140099829,43.472272910801074,0.9173361523778364
7352,1583140642399,48.49380032336554,0.0
3442,1583142035019,47.649031899543346,2.5094182567826873
5446,1583142534948,52.64866319120388,0.0
6907,1583142678856,43.29814971091591,1.966420880848221
9412,1583142686555,38.98903164216684,2.2562348737828604
4415,1583142891155,50.56923273510904,0.3141075153064634
2178,1583143092658,52.978135032862674,0.5946935253083789
9736,1583143180553,51.945276506051165,-0.4659261342750153
5959,1583143233811,50.493997008460255,0.0
5173,1583143306572,44.734096759520746,2.631523202758493
136,1583143306712,50.34158071616186,0.0
904,1583144487638,38.96036821911529,0.0
9607,1583144700882,44.57589162880498,47.953863186724334
2318,1583145008796,45.20856772184866,0.12619063469772482
8043,1583145294907,36.62985241655177,146.38561962355692
3384,1583145557155,48.40121453243098,0.3786811205152322
1390,1583146157814,44.85428836786394,8.635558641936232
6855,1583147500486,51.39282947470275,1.6443431765831678
9246,1583147684396,49.68778309218523,96.21780701640304
8503,1583147741528,52.1148208779808,2.862577606947405
7181,1583147905512,52.815727263709306,0.6590909217463855
4878,1583148398949,41.729041780348844,87.02848411462575
8000,1583148668120,42.572350136443994,0.0
985,1583148788550,42.55762614253936,0.0
1277,1583148929224,43.522055849750124,1.0797141411774454
6543,1583149580112,48.65086832443018,16.88570426581292
76,1583149644316,49.27738694834612,1.5061127083292623
8082,1583149877922,45.132849521597834,11.097424397676404
4244,1583149923208,49.34778653014752,11.237955926418646
3884,1583149933870,48.67893966998558,1.5494256966998439
4511,1583150021221,44.92042507148038,0.0
8353,1583150111424,53.002791303517306,0.21408179783848058
2995,1583150122176,40.7539324652528,0.0
85,1583150374329,44.91939013195547,69.71196591673416
87,1583150923656,43.95637504450741,1.9678860715009132
783,1583151215658,50.54754741965522,0.45907404417900444
6702,1583151771209,39.56870362109456,2.7631487187450836
2221,1583152332994,53.53843639518796,1.1189792443887623
6239,1583152406853,47.06062647408461,2.0641179880358287
3454,1583152502872,45.365201444272024,81.02026735145742
5822,1583152980717,51.102867602483556,0.7907440688372619
9975,1583153152236,46.93732927263666,1.889489391241356
1197,1583153482559,53.61807820963979,1.2222898623114646
6595,1583154315200,44.669230473923164,0.0
2430,1583154655057,29.07096940503517,0.0
6196,1583154938491,47.55239499377679,13.35387621642004
5748,1583155610188,43.1863035297645,0.0
2776,1583155918035,46.87938385696769,1.1136795446476304
6062,1583156703492,47.686868758147696,4.711417187927581
5304,1583156965970,52.532359843821204,2.507549852579924
7519,1583157152206,51.13090848845464,0.0
2694,1583157402926,45.36417210632695,6.9711396884531975
1772,1583157691494,51.49194967533053,0.0
4025,1583158014088,50.92966189552994,0.8115415901960832
5066,1583158066814,49.25300513915089,0.0
3713,1583158136282,47.0916144980578,2.354631853268578
3001,1583158271000,48.81681485682195,0.7093912711177279
9328,1583158386006,44.67345187587216,0.03557648759696601
3049,1583158395676,43.11820620791877,1.2573204460418057
574,1583158530517,50.8234558356633,2.104034760812226
369,1583158788791,50.88155804139795,12.541144854854892
2270,1583159411448,50.57479258028607,-1.039730894441446
5554,1583159686229,48.7872768497253,1.969615858779292
4335,1583159985371,46.72160357319781,1.5617771934368478
1198,1583160213935,42.61518258926955,0.0
791,1583160447840,43.7249410107589,2.2729065918621094
5577,1583161067031,51.31333894975921,1.9931501048812135
1862,1583161193564,51.94186297984392,-0.06300208848611169
2929,1583161227007,53.686567201676674,0.0
7003,1583161424689,49.7958670010593,0.0
4936,1583161583705,51.28640281424177,1.6561926586126194
6670,1583161804266,47.42831344321468,0.03301142390734485
6428,1583161818567,55.24554120791894,0.0
5442,1583161878612,48.394967051052234,1.7614415675316601
7759,1583162029549,40.17999828348161,1.6081120377188856
4084,1583162077877,54.24830635198272,2.1062875133548387
1393,1583162293255,45.79216289434931,0.18644822618862955
3923,1583162360152,52.68873522370986,1.6469088281113895
1796,1583162448216,52.99155044589939,9.196823713576082
5009,1583162644303,45.797281945834534,0.0
5530,1583162679383,37.53904164173892,1.1984009028668565
4390,1583162813427,45.9296485343356,1.9242966700867825
1589,1583163112285,53.79767486776384,0.0
8056,1583163246243,52.33811901195983,9.901073467208917
2177,1583163920857,48.56179069746623,3.115657776679254
2164,1583163930032,44.01269610790492,0.0
6356,1583164020983,43.01916700088633,1.8151001790369121
6635,1583164924761,41.641256182611556,0.26783780294494997
3908,1583165365999,40.325881068986476,0.0
1504,1583165408567,40.367702483829625,0.0
9128,1583165445049,52.0256273708015,0.05109467033505405
5778,1583165749488,37.84443457691273,0.0
8484,1583165763104,44.92594114150441,0.5792291088599254
4967,1583166162588,47.56235304337028,0.0
7851,1583166536962,51.652766048089276,0.0
8206,1583166981369,51.693350374578344,0.029142737291480897
7627,1583167608475,42.62785120801159,3.020175927799487
3897,1583167941726,50.27198053713472,2.7471991750584177
3736,1583168683730,48.78287903884636,0.9552431651350402
1396,1583168955460,50.205488143107914,1.0792469245785412
3011,1583169066615,49.4666737254245,0.41918172604389925
6658,1583169242381,40.992584666758205,1.1811810346071465
6035,1583169258810,53.198906245537046,29.410159427186766
4607,1583169337781,50.927083575138994,0.0
7345,1583169376726,46.877472665936104,0.0
7469,1583169526784,49.81180964964121,2.0912023199044087
8088,1583169668917,53.399232213927775,0.015550705163325795
7727,1583169782503,48.376804822457274,2.832339619157906
8603,1583170091270,48.402676775557914,0.5475157520444596
3901,1583170966016,48.861251830393726,0.0
8575,1583171243442,38.05807623360997,2.693195979652935
9475,1583171346918,38.71304923952268,0.6291262699868994
6800,1583171389599,52.040522673753195,-0.7746329140125956
4371,1583171523174,48.71288866071898,0.13508617882339663
4216,1583172066172,48.3994390102508,0.7512994814488242
8475,1583172244818,41.658030790938646,0.9027232284461926
2070,1583172247303,47.566437861837564,1.7146301419382162
5574,1583172453982,47.011512339380104,0.0
3372,1583173318895,46.25245967967302,1.4420514310332768
250,1583173730225,52.601472182684844,2.0321984248062956
3557,1583174302398,54.94013057827382,0.9750618789114908
848,1583174370596,49.559772097800796,0.0
282,1583174976627,51.188474135993985,1.7166341253764479
4120,1583175199479,49.40517078205623,2.4221870280943096
2140,1583175222427,51.67981640545098,0.0
2444,1583175692819,51.60270490359339,-0.30634231305669507
2411,1583176040820,41.15529512713639,0.19736728283759253
3832,1583176526161,45.60026551905013,1.5586894023440243
5236,1583177093842,44.17056841877834,0.2847738405420006
3046,1583177208825,53.66367803449944,1.3722626677318157
3087,1583177232786,44.721909892773674,2.3723254230257678
7244,1583177737380,46.277152332465036,57.329315058674794
6672,1583177772201,51.976795944520234,0.0
4600,1583177812410,41.71864273162049,1.5888793703444244
9957,1583178683572,45.184768485340946,0.9229635704092416
851,1583179508016,52.51518403588142,1.7874623790477218
7381,1583179667453,44.02995915974313,1.1459881263651686
4257,1583179885303,47.35056975546853,1.4791135494385381
3913,1583179907917,55.62398578900329,1.0906715001625602
3647,1583180225448,51.462161880999204,0.8984610662135797
7344,1583180449127,45.14303985037754,2.7055752646059332
3214,1583180778890,52.01949332331288,1.056748340335864
1799,1583180831581,50.80519582929718,0.0
9577,1583181154991,48.11741362675167,2.8479128187016594
5652,1583181372489,48.10994775874293,1.0073983382277558
5133,1583181627252,55.652674354931335,0.0
2118,1583181637207,40.04016011672535,39.78489148736399
7530,1583181881490,44.57494303893564,1.3109487746750916
5161,1583182030771,43.870195966689536,0.46425978886124986
8093,1583182102273,44.99864220834243,1.4055483984925232
833,1583182189702,47.70313685242011,0.0
1877,1583182863220,40.766857113610264,2.0183495440005745
6453,1583183066946,53.358663002552696,0.0
1337,1583183082439,45.27452356304249,1.831130495179465
2729,1583183187717,37.37012174189548,1.3149155420063527
7135,1583183435972,44.715113589092496,0.4585937005249001
3495,1583183440385,53.93014084763733,0.9504202463010553
4953,1583183562302,49.27714467800801,1.2051011181748899
1507,1583183587024,46.86668754355579,0.0
6179,1583183663880,47.89017235594256,0.16331225305630623
5177,1583183711993,38.579186033415326,1.5562394385967004
